id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
WR_4_28,-50.21382005,-26.13634314,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.885727,181.4973377,100.057985,20.15648927,499.0002007,341.0381134,499.0002007,341.4816169,830
WR_4_29,-50.22440701,-26.1402307,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.557871,181.3739699,100.4358966,20.13566792,499.1557135,340.9171473,499.1557135,342.5391906,820
WR_4_2a,-50.22716023,-26.14867612,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1611.048635,181.3268803,100.6827425,20.12652151,499.0407289,341.1107698,499.0407289,342.4889926,808
WR_4_3,-50.23419351,-26.15373346,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1612.190279,181.6764431,100.618261,20.18125261,499.6355334,341.6726449,499.6355334,342.0839139,803
WR_4_30,-50.21848879,-26.1396444,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.61849,181.3874315,100.2674178,20.14067673,498.9838454,340.9703997,498.9838454,341.9664795,820
WR_4_31,-50.21572999,-26.13867337,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.182536,181.4179637,100.1699521,20.14609894,498.9409947,341.0013742,498.9409947,341.6914896,830
WR_4_32,-50.21279481,-26.13892026,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.718951,181.4116988,100.1057039,20.14716114,498.8301051,341.0296172,498.8301051,341.4093684,830
WR_4_33,-50.22322372,-26.15293091,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.416053,181.0545493,100.8513627,20.08774596,498.5026127,340.9559232,498.5026127,342.4805008,825
WR_4_34,-50.22116355,-26.15463617,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1610.077954,180.9841102,100.8373317,20.08224075,498.3361405,340.9476372,498.3361405,342.3095572,825
WR_4_35,-50.2130488,-26.15560901,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.719655,180.8419982,100.5733829,20.08311269,497.9529008,340.8920969,497.9529008,341.6178935,838
WR_4_38,-50.21499769,-26.1489899,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1609.054484,181.0842835,100.452174,20.10687411,498.3786156,340.9459082,498.3786156,341.7208776,824
WR_4_43,-50.23635387,-26.15832488,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1612.507502,181.6880704,100.7052099,20.18391849,499.6443622,341.8635517,499.6443622,341.9834116,803
WR_4_5,-50.19873498,-26.1279178,17.13432765,11.77645833,57.00375871,321.772067,26.97613636,6.317045455,20.65909091,20.87090909,13.11715909,20.87090909,13.11715909,1606.617711,181.9345979,99.57355209,20.20538423,499.0186914,339.8221726,499.0186914,339.8221726,812
WR_4_59,-50.22287325,-26.17364634,17.02542614,11.81183712,57.0094372,321.7890423,26.86704545,6.147954545,20.71909091,20.7580303,17.04162879,20.7580303,13.00916667,1610.428449,180.5241304,101.5605112,20.01208496,497.4855621,340.9934747,497.4855621,342.5441712,834
WR_4_6,-50.22817296,-26.14419217,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1611.209175,181.5102146,100.4855027,20.15550079,499.3862984,341.1680267,499.3862984,342.4080521,808
WR_4_63,-50.20479365,-26.14002384,17.13432765,11.77645833,57.00375871,321.772067,26.97613636,6.317045455,20.65909091,20.87090909,13.11715909,20.87090909,13.11715909,1607.447815,181.3702329,99.93451175,20.14969946,498.4998052,340.6522452,498.4998052,340.6522452,838
WR_4_64,-50.21116327,-26.15319643,17.14047348,11.79348485,57.01905714,323.2484041,26.97818182,6.294772727,20.68340909,20.87746212,17.1419697,20.87746212,13.09814394,1608.411865,180.901441,100.4410674,20.09350382,498.0051728,340.903285,498.0051728,341.4263153,838
WR_4_65,-50.21087721,-26.17695539,17.02542614,11.81183712,57.0094372,321.7890423,26.86704545,6.147954545,20.71909091,20.7580303,17.04162879,20.7580303,13.00916667,1607.322784,179.8847717,100.884594,20.0331753,496.5253821,340.5352586,496.5253821,341.257121,836
WR_4_66,-50.20005326,-26.13001439,17.13432765,11.77645833,57.00375871,321.772067,26.97613636,6.317045455,20.65909091,20.87090909,13.11715909,20.87090909,13.11715909,1606.796368,181.8252589,99.63321563,20.19508567,498.9317102,340.0004803,498.9317102,340.0004803,841
