id,lon,lat,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation
U12692,-56.39583333,-34.1875,16.88847917,10.73445833,43.86335002,489.9662428,30.22775,5.75525,24.4725,19.37025,11.76995833,22.897375,10.98704167,1153.37989,116.5891348,80.20490302,10.21019585,313.6760404,255.7463603,288.8580379,261.1263686,
U12147,-57.60416667,-34.02083333,17.23838542,9.309979167,40.43465908,483.6520695,29.51075,6.486,23.02475,22.7605,11.37179167,23.20966667,11.37179167,1153.409553,123.7454213,67.63508,19.0584716,334.2067583,213.7750458,316.6030825,213.7750458,
U13777,-54.1875,-34.52083333,16.39441667,9.464291667,44.57560129,423.9460776,27.52325,6.29125,21.232,11.29866667,20.25233333,21.546875,11.29866667,1153.489676,109.5031515,71.23229229,12.17573659,319.414311,245.2884946,275.5164254,319.414311,
U7618,-58.1875,-32.5625,18.3328125,11.50704167,45.13937242,481.6271779,31.77,6.27775,25.49225,23.07925,13.12195833,24.16604167,12.36454167,1153.516766,139.1046681,57.94367109,31.47889537,342.040382,196.4055619,305.1920961,216.0215749,363
U12694,-56.3125,-34.1875,16.98177083,10.71958333,43.92911783,490.6697535,30.24525,5.84325,24.402,19.475625,11.85608333,22.97204167,11.050375,1153.52516,114.645072,82.80408427,8.649527149,309.3472956,262.139341,288.760947,264.1939549,
U12557,-56.64583333,-34.14583333,17.1246875,10.77658333,43.79656723,487.853416,30.53875,5.93275,24.606,19.57329167,12.03720833,23.16754167,11.286125,1153.535538,120.1726415,76.34169636,14.22217924,325.2703221,247.08598,288.6150945,250.2434963,
U13647,-54.22916667,-34.47916667,16.51622917,9.6355,45.00467071,424.7999184,27.77075,6.36075,21.41,11.40745833,20.39329167,21.67795833,11.40745833,1153.565275,110.8998948,71.56347203,12.39014305,318.2403983,245.3059727,277.8601245,318.2403983,
U8915,-57.89583333,-32.97916667,18.1075625,11.38816667,44.30202062,496.1062634,31.67575,5.97,25.70575,23.70058333,12.03208333,24.13766667,12.03208333,1153.920585,126.1620317,65.87303999,21.09097121,349.5298575,206.2134929,339.9501062,206.2134929,363
U12282,-57.35416667,-34.0625,17.13172917,9.659333333,41.26421314,483.7331872,29.68825,6.27975,23.4085,19.56066667,11.28975,23.125875,11.28975,1154.051568,121.1669202,68.8587411,16.49735968,324.2856378,223.0263631,310.2794401,223.0263631,
U10082,-57.64583333,-33.35416667,17.71051042,10.80972917,43.25881572,494.9425887,30.97475,5.98625,24.9885,21.026,11.688875,23.76075,11.688875,1154.093246,122.4096521,66.26481366,20.43550854,345.0029621,204.1951167,332.2766511,204.1951167,
U13226,-55.64583333,-34.35416667,16.5765,10.2695,44.21410658,463.8142648,29.1295,5.90275,23.22675,20.05745833,21.06725,22.21133333,10.92291667,1154.244199,106.7030913,89.48740781,5.532048362,300.8071174,277.8512664,282.6135905,279.8703504,
U10339,-57.6875,-33.4375,17.62026042,10.67227083,42.93985207,495.235295,30.80325,5.94925,24.854,23.21508333,11.59854167,23.68125,11.59854167,1154.280297,119.0859383,66.99083111,20.3689514,346.4510526,204.1521081,330.9593439,204.1521081,
