id,lon,lat,,,,,,,,,,,,,,,,,,,,
YRK34306,30.78908381,-25.17704339,,,,,,,,,,,,,,,,,,,,
YRK34307,30.79354316,-25.17578395,,,,,,,,,,,,,,,,,,,,
YRK34308,30.79418654,-25.18263488,,,,,,,,,,,,,,,,,,,,
YRK34309,30.79057691,-25.18278411,,,,,,,,,,,,,,,,,,,,
YRK34311,30.78963166,-25.18535847,,,,,,,,,,,,,,,,,,,,
YRK34312,30.79228994,-25.18827544,,,,,,,,,,,,,,,,,,,,
YRK34313,30.78948935,-25.19048246,,,,,,,,,,,,,,,,,,,,
YRK34314,30.79569481,-25.1889969,,,,,,,,,,,,,,,,,,,,
YRK34315,30.78749381,-25.19003835,,,,,,,,,,,,,,,,,,,,
YRK34316,30.7864344,-25.18695534,,,,,,,,,,,,,,,,,,,,
YRK34317,30.78333247,-25.1891591,,,,,,,,,,,,,,,,,,,,
YRK34318,30.78055975,-25.19111045,,,,,,,,,,,,,,,,,,,,
YRK34319,30.78247175,-25.18613296,,,,,,,,,,,,,,,,,,,,
YRK34320,30.7756763,-25.19204515,,,,,,,,,,,,,,,,,,,,
YRK34321,30.76828045,-25.19609322,,,,,,,,,,,,,,,,,,,,
YRK34322,30.76955209,-25.19610561,,,,,,,,,,,,,,,,,,,,
YRK34323,30.76370343,-25.1974483,,,,,,,,,,,,,,,,,,,,
YRK34325,30.75615796,-25.19917788,,,,,,,,,,,,,,,,,,,,
YRK34326,30.75609582,-25.2043495,,,,,,,,,,,,,,,,,,,,
YRK34327,30.75723415,-25.20353126,,,,,,,,,,,,,,,,,,,,
YRK34328,30.76003784,-25.20761402,,,,,,,,,,,,,,,,,,,,
YRK34330,30.76202831,-25.21159613,,,,,,,,,,,,,,,,,,,,
YRK34331,30.76517354,-25.20701199,,,,,,,,,,,,,,,,,,,,
YRK34332,30.76437435,-25.21186186,,,,,,,,,,,,,,,,,,,,
YRK34333,30.75875127,-25.21645993,,,,,,,,,,,,,,,,,,,,
YRK34334,30.770797,-25.20097019,,,,,,,,,,,,,,,,,,,,
YRK34335,30.77147153,-25.19880145,,,,,,,,,,,,,,,,,,,,
YRK34336,30.76749362,-25.20155489,,,,,,,,,,,,,,,,,,,,
YRK34337,30.76478031,-25.2005453,,,,,,,,,,,,,,,,,,,,
YRK34338,30.76558897,-25.21085508,,,,,,,,,,,,,,,,,,,,
YRK34339,30.7644137,-25.20364901,,,,,,,,,,,,,,,,,,,,
YRK34340,30.76520573,-25.19891174,,,,,,,,,,,,,,,,,,,,
YRK34341,30.76488986,-25.20456745,,,,,,,,,,,,,,,,,,,,
YRK34342,30.7697988,-25.20414188,,,,,,,,,,,,,,,,,,,,
YRK34343,30.76965642,-25.20737237,,,,,,,,,,,,,,,,,,,,
YRK34344,30.7699588,-25.21114145,,,,,,,,,,,,,,,,,,,,
YRK34345,30.76969443,-25.2148396,,,,,,,,,,,,,,,,,,,,
YRK34346,30.76701006,-25.21615439,,,,,,,,,,,,,,,,,,,,
YRK34347,30.76745242,-25.20976383,,,,,,,,,,,,,,,,,,,,
YRK34348,30.76820028,-25.21890546,,,,,,,,,,,,,,,,,,,,
YRK34349,30.7651377,-25.22020059,,,,,,,,,,,,,,,,,,,,
YRK34350,30.76132111,-25.22028895,,,,,,,,,,,,,,,,,,,,
YRK34351,30.76292773,-25.22251104,,,,,,,,,,,,,,,,,,,,
YRK34352,30.75848595,-25.21979401,,,,,,,,,,,,,,,,,,,,
YRK34353,30.75825272,-25.21946743,,,,,,,,,,,,,,,,,,,,
YRK34355,30.77321444,-25.2178391,,,,,,,,,,,,,,,,,,,,
YRK34356,30.77202812,-25.22164863,,,,,,,,,,,,,,,,,,,,
YRK34357,30.77097539,-25.22290074,,,,,,,,,,,,,,,,,,,,
YRK34358,30.76658003,-25.22418108,,,,,,,,,,,,,,,,,,,,
YRK34359,30.769494,-25.22389246,,,,,,,,,,,,,,,,,,,,
YRK34361,30.77243419,-25.22446835,,,,,,,,,,,,,,,,,,,,
YRK34362,30.77248342,-25.22656445,,,,,,,,,,,,,,,,,,,,
YRK34363,30.76573903,-25.22773708,,,,,,,,,,,,,,,,,,,,
YRK34364,30.76136155,-25.23039595,,,,,,,,,,,,,,,,,,,,
YRK34366,30.77393645,-25.22931103,,,,,,,,,,,,,,,,,,,,
YRK34367,30.76744726,-25.2304808,,,,,,,,,,,,,,,,,,,,
YRK34369,30.7658961,-25.23298146,,,,,,,,,,,,,,,,,,,,
YRK34370,30.77380594,-25.23142505,,,,,,,,,,,,,,,,,,,,
YRK34371,30.77187276,-25.23337421,,,,,,,,,,,,,,,,,,,,
YRK34372,30.77452735,-25.23484218,,,,,,,,,,,,,,,,,,,,
YRK34373,30.76787512,-25.23502797,,,,,,,,,,,,,,,,,,,,
YRK34374,30.76205614,-25.23727909,,,,,,,,,,,,,,,,,,,,
YRK34376,30.76539369,-25.24864179,,,,,,,,,,,,,,,,,,,,
YRK34377,30.76762094,-25.24150668,,,,,,,,,,,,,,,,,,,,
YRK34378,30.77205899,-25.23801067,,,,,,,,,,,,,,,,,,,,
YRK34380,30.77518948,-25.23908022,,,,,,,,,,,,,,,,,,,,
YRK34381,30.77602339,-25.24489745,,,,,,,,,,,,,,,,,,,,
YRK34382,30.77293428,-25.24413574,,,,,,,,,,,,,,,,,,,,
YRK34383,30.77002768,-25.24121369,,,,,,,,,,,,,,,,,,,,
YRK34384,30.77156197,-25.24872124,,,,,,,,,,,,,,,,,,,,
YRK34385,30.76974117,-25.24913828,,,,,,,,,,,,,,,,,,,,
YRK34386,30.77391385,-25.25171748,,,,,,,,,,,,,,,,,,,,
YRK34387,30.77353688,-25.24964938,,,,,,,,,,,,,,,,,,,,
YRK34388,30.77775288,-25.2502826,,,,,,,,,,,,,,,,,,,,
YRK34389,30.77654916,-25.24788291,,,,,,,,,,,,,,,,,,,,
YRK34390,30.77858791,-25.25466009,,,,,,,,,,,,,,,,,,,,
YRK34391,30.76588341,-25.24495876,,,,,,,,,,,,,,,,,,,,
YRK34392,30.76612468,-25.24855797,,,,,,,,,,,,,,,,,,,,
YRK34393,30.76323019,-25.2437692,,,,,,,,,,,,,,,,,,,,
YRK34395,30.78345381,-25.25727869,,,,,,,,,,,,,,,,,,,,
YRK34396,30.78752048,-25.25972522,,,,,,,,,,,,,,,,,,,,
YRK34397,30.79230555,-25.26172954,,,,,,,,,,,,,,,,,,,,
YRK34398,30.79612132,-25.26423254,,,,,,,,,,,,,,,,,,,,
YRK34399,30.79659001,-25.25932883,,,,,,,,,,,,,,,,,,,,
YRK34400,30.7986465,-25.25593322,,,,,,,,,,,,,,,,,,,,
YRK34401,30.78931414,-25.25580271,,,,,,,,,,,,,,,,,,,,
YRK34402,30.78351725,-25.25356006,,,,,,,,,,,,,,,,,,,,
YRK34403,30.78292146,-25.24991412,,,,,,,,,,,,,,,,,,,,
YRK34404,30.78788376,-25.25099502,,,,,,,,,,,,,,,,,,,,
YRK34405,30.79203144,-25.24995223,,,,,,,,,,,,,,,,,,,,
YRK34406,30.79109792,-25.25327552,,,,,,,,,,,,,,,,,,,,
YRK34407,30.79886569,-25.26169752,,,,,,,,,,,,,,,,,,,,
YRK34408,30.78978259,-25.24450924,,,,,,,,,,,,,,,,,,,,
YRK34409,30.78688974,-25.24428474,,,,,,,,,,,,,,,,,,,,
YRK34410,30.78711197,-25.24746579,,,,,,,,,,,,,,,,,,,,
YRK34411,30.78097573,-25.24323153,,,,,,,,,,,,,,,,,,,,
YRK34412,30.78244098,-25.24463074,,,,,,,,,,,,,,,,,,,,
YRK34413,30.77933628,-25.2395555,,,,,,,,,,,,,,,,,,,,
YRK34414,30.78571181,-25.24008674,,,,,,,,,,,,,,,,,,,,
YRK34415,30.78304075,-25.23823594,,,,,,,,,,,,,,,,,,,,
YRK34417,30.77980239,-25.23589286,,,,,,,,,,,,,,,,,,,,
YRK34418,30.78206513,-25.23232071,,,,,,,,,,,,,,,,,,,,
YRK34419,30.78419332,-25.23517894,,,,,,,,,,,,,,,,,,,,
YRK34420,30.77870119,-25.23327703,,,,,,,,,,,,,,,,,,,,
YRK34421,30.77880503,-25.22929975,,,,,,,,,,,,,,,,,,,,
YRK34422,30.77663933,-25.22390145,,,,,,,,,,,,,,,,,,,,
YRK34423,30.77687933,-25.2261851,,,,,,,,,,,,,,,,,,,,
YRK34425,30.77545525,-25.22171645,,,,,,,,,,,,,,,,,,,,
YRK34427,30.78764147,-25.22144721,,,,,,,,,,,,,,,,,,,,
YRK34428,30.78551636,-25.223209,,,,,,,,,,,,,,,,,,,,
YRK34429,30.78781412,-25.22671563,,,,,,,,,,,,,,,,,,,,
YRK34430,30.78560484,-25.22838057,,,,,,,,,,,,,,,,,,,,
YRK34431,30.79188307,-25.22512069,,,,,,,,,,,,,,,,,,,,
YRK34432,30.79695415,-25.22309448,,,,,,,,,,,,,,,,,,,,
YRK34434,30.79580454,-25.22750747,,,,,,,,,,,,,,,,,,,,
YRK34435,30.80020145,-25.22803984,,,,,,,,,,,,,,,,,,,,
YRK34436,30.80135185,-25.23057003,,,,,,,,,,,,,,,,,,,,
YRK34437,30.80208995,-25.22615085,,,,,,,,,,,,,,,,,,,,
YRK34438,30.79605175,-25.23286933,,,,,,,,,,,,,,,,,,,,
YRK34440,30.79409053,-25.23811695,,,,,,,,,,,,,,,,,,,,
YRK34441,30.79249786,-25.23282585,,,,,,,,,,,,,,,,,,,,
YRK34442,30.78880877,-25.23209207,,,,,,,,,,,,,,,,,,,,
YRK34443,30.79079168,-25.23594355,,,,,,,,,,,,,,,,,,,,
YRK34444,30.78707593,-25.23196865,,,,,,,,,,,,,,,,,,,,
YRK34446,30.77812333,-25.21602,,,,,,,,,,,,,,,,,,,,
YRK34447,30.78587499,-25.21911218,,,,,,,,,,,,,,,,,,,,
YRK34448,30.79334898,-25.21857035,,,,,,,,,,,,,,,,,,,,
YRK34451,30.79768811,-25.21679994,,,,,,,,,,,,,,,,,,,,
YRK34452,30.78526128,-25.21663278,,,,,,,,,,,,,,,,,,,,
YRK34453,30.79176061,-25.21306465,,,,,,,,,,,,,,,,,,,,
YRK34455,30.79635226,-25.21278617,,,,,,,,,,,,,,,,,,,,
YRK34457,30.7914848,-25.20791966,,,,,,,,,,,,,,,,,,,,
YRK34458,30.79091106,-25.20936168,,,,,,,,,,,,,,,,,,,,
YRK34459,30.7815814,-25.21252599,,,,,,,,,,,,,,,,,,,,
YRK34464,30.77371354,-25.21071518,,,,,,,,,,,,,,,,,,,,
YRK34465,30.77935187,-25.20789104,,,,,,,,,,,,,,,,,,,,
YRK34466,30.77571744,-25.20522795,,,,,,,,,,,,,,,,,,,,
YRK34467,30.77733737,-25.2045998,,,,,,,,,,,,,,,,,,,,
YRK34468,30.77313582,-25.20356301,,,,,,,,,,,,,,,,,,,,
YRK34469,30.7760833,-25.20930413,,,,,,,,,,,,,,,,,,,,
YRK34470,30.77709662,-25.21002929,,,,,,,,,,,,,,,,,,,,
YRK34471,30.78351405,-25.20550424,,,,,,,,,,,,,,,,,,,,
YRK34472,30.77686603,-25.19942607,,,,,,,,,,,,,,,,,,,,
YRK34476,30.78571275,-25.20806665,,,,,,,,,,,,,,,,,,,,
YRK34477,30.78816468,-25.20434654,,,,,,,,,,,,,,,,,,,,
YRK34478,30.79681661,-25.20728288,,,,,,,,,,,,,,,,,,,,
YRK34479,30.79795419,-25.19799507,,,,,,,,,,,,,,,,,,,,
YRK34480,30.79713239,-25.20284016,,,,,,,,,,,,,,,,,,,,
YRK34481,30.79253215,-25.2030647,,,,,,,,,,,,,,,,,,,,
YRK34482,30.79647705,-25.19579658,,,,,,,,,,,,,,,,,,,,
YRK34483,30.79664263,-25.19446862,,,,,,,,,,,,,,,,,,,,
YRK34484,30.78947892,-25.1977858,,,,,,,,,,,,,,,,,,,,
YRK34485,30.78218271,-25.2034992,,,,,,,,,,,,,,,,,,,,
YRK34486,30.78243395,-25.20101394,,,,,,,,,,,,,,,,,,,,
YRK34487,30.78431517,-25.19745933,,,,,,,,,,,,,,,,,,,,
YRK34488,30.77906254,-25.19650719,,,,,,,,,,,,,,,,,,,,
YRK34489,30.78239446,-25.19414948,,,,,,,,,,,,,,,,,,,,
YRK34490,30.78365643,-25.19247759,,,,,,,,,,,,,,,,,,,,
YRK34491,30.7896649,-25.19368968,,,,,,,,,,,,,,,,,,,,
YRK34492,30.79034252,-25.19181973,,,,,,,,,,,,,,,,,,,,
YRK34493,30.79440317,-25.19086523,,,,,,,,,,,,,,,,,,,,
YRK34494,30.79649197,-25.19286177,,,,,,,,,,,,,,,,,,,,
YRK34495,30.77604169,-25.19751696,,,,,,,,,,,,,,,,,,,,
YRK34496,30.77456342,-25.19830669,,,,,,,,,,,,,,,,,,,,
YRK34497,30.77539048,-25.19515855,,,,,,,,,,,,,,,,,,,,
YRK34499,30.81164688,-25.24306381,,,,,,,,,,,,,,,,,,,,
YRK34501,30.80690886,-25.24321314,,,,,,,,,,,,,,,,,,,,
YRK34502,30.81088991,-25.24110459,,,,,,,,,,,,,,,,,,,,
YRK34505,30.81316439,-25.23539054,,,,,,,,,,,,,,,,,,,,
YRK34507,30.80563275,-25.23529915,,,,,,,,,,,,,,,,,,,,
YRK34508,30.80011915,-25.24309671,,,,,,,,,,,,,,,,,,,,
YRK34509,30.80190884,-25.23991624,,,,,,,,,,,,,,,,,,,,
YRK34510,30.79809003,-25.24035018,,,,,,,,,,,,,,,,,,,,
YRK34511,30.80459309,-25.22822046,,,,,,,,,,,,,,,,,,,,
YRK34512,30.80576459,-25.22843692,,,,,,,,,,,,,,,,,,,,
YRK34513,30.80754825,-25.22965193,,,,,,,,,,,,,,,,,,,,
YRK34514,30.80765749,-25.23319195,,,,,,,,,,,,,,,,,,,,
YRK34515,30.80914576,-25.22949855,,,,,,,,,,,,,,,,,,,,
YRK34516,30.80911357,-25.23287815,,,,,,,,,,,,,,,,,,,,
YRK34517,30.80970967,-25.23464545,,,,,,,,,,,,,,,,,,,,
YRK34519,30.79654794,-25.24570043,,,,,,,,,,,,,,,,,,,,
YRK34520,30.79705501,-25.24826121,,,,,,,,,,,,,,,,,,,,
YRK34521,30.83783961,-25.16576741,,,,,,,,,,,,,,,,,,,,
YRK34522,30.84192478,-25.16551837,,,,,,,,,,,,,,,,,,,,
YRK34523,30.8440058,-25.16528082,,,,,,,,,,,,,,,,,,,,
YRK34524,30.84395781,-25.16759515,,,,,,,,,,,,,,,,,,,,
YRK34525,30.83715239,-25.1745303,,,,,,,,,,,,,,,,,,,,
YRK34526,30.83593083,-25.1686317,,,,,,,,,,,,,,,,,,,,
YRK34528,30.83144043,-25.1680913,,,,,,,,,,,,,,,,,,,,
YRK34529,30.83118531,-25.16560397,,,,,,,,,,,,,,,,,,,,
YRK34530,30.82023848,-25.16776804,,,,,,,,,,,,,,,,,,,,
YRK34531,30.8222031,-25.16554846,,,,,,,,,,,,,,,,,,,,
YRK34532,30.81835653,-25.17374032,,,,,,,,,,,,,,,,,,,,
YRK34533,30.82779017,-25.17162625,,,,,,,,,,,,,,,,,,,,
YRK34534,30.82444672,-25.16689234,,,,,,,,,,,,,,,,,,,,
YRK34535,30.82583822,-25.17558855,,,,,,,,,,,,,,,,,,,,
YRK34536,30.82183016,-25.17772252,,,,,,,,,,,,,,,,,,,,
YRK34537,30.81788848,-25.17913574,,,,,,,,,,,,,,,,,,,,
YRK34538,30.8132462,-25.17782338,,,,,,,,,,,,,,,,,,,,
YRK34539,30.81169165,-25.17281748,,,,,,,,,,,,,,,,,,,,
YRK34541,30.81416052,-25.16714642,,,,,,,,,,,,,,,,,,,,
YRK34542,30.81852371,-25.16519358,,,,,,,,,,,,,,,,,,,,
YRK34543,30.8084216,-25.16844092,,,,,,,,,,,,,,,,,,,,
YRK34544,30.81204922,-25.16520542,,,,,,,,,,,,,,,,,,,,
YRK34545,30.81272577,-25.16574135,,,,,,,,,,,,,,,,,,,,
YRK34546,30.80362703,-25.16806261,,,,,,,,,,,,,,,,,,,,
YRK34547,30.80229046,-25.1659788,,,,,,,,,,,,,,,,,,,,
YRK34548,30.8012638,-25.16947129,,,,,,,,,,,,,,,,,,,,
YRK34549,30.80019454,-25.16766696,,,,,,,,,,,,,,,,,,,,
YRK34551,30.8069514,-25.17203937,,,,,,,,,,,,,,,,,,,,
YRK34552,30.80210193,-25.17374446,,,,,,,,,,,,,,,,,,,,
YRK34554,30.80597353,-25.1768063,,,,,,,,,,,,,,,,,,,,
YRK34555,30.80793389,-25.17863867,,,,,,,,,,,,,,,,,,,,
YRK34556,30.80124289,-25.17690668,,,,,,,,,,,,,,,,,,,,
YRK34557,30.79780585,-25.17793371,,,,,,,,,,,,,,,,,,,,
YRK34558,30.79655778,-25.17760303,,,,,,,,,,,,,,,,,,,,
YRK34559,30.79766157,-25.17550998,,,,,,,,,,,,,,,,,,,,
YRK34560,30.79666255,-25.18101877,,,,,,,,,,,,,,,,,,,,
YRK34561,30.80157822,-25.18060948,,,,,,,,,,,,,,,,,,,,
YRK34562,30.79865527,-25.18442484,,,,,,,,,,,,,,,,,,,,
YRK34563,30.79802808,-25.19016652,,,,,,,,,,,,,,,,,,,,
YRK34564,30.79802032,-25.19310833,,,,,,,,,,,,,,,,,,,,
YRK34565,30.80267345,-25.18762041,,,,,,,,,,,,,,,,,,,,
YRK34566,30.80309504,-25.19186675,,,,,,,,,,,,,,,,,,,,
YRK34567,30.80647221,-25.18960388,,,,,,,,,,,,,,,,,,,,
YRK34568,30.80839346,-25.19055982,,,,,,,,,,,,,,,,,,,,
YRK34569,30.81093475,-25.19091166,,,,,,,,,,,,,,,,,,,,
YRK34570,30.8040712,-25.18279023,,,,,,,,,,,,,,,,,,,,
YRK34571,30.80797321,-25.18253479,,,,,,,,,,,,,,,,,,,,
YRK34572,30.81341711,-25.1818771,,,,,,,,,,,,,,,,,,,,
YRK34573,30.81237691,-25.18498654,,,,,,,,,,,,,,,,,,,,
YRK34574,30.83569134,-25.18107889,,,,,,,,,,,,,,,,,,,,
YRK34575,30.83350428,-25.18519161,,,,,,,,,,,,,,,,,,,,
YRK34576,30.83224416,-25.19137228,,,,,,,,,,,,,,,,,,,,
YRK34577,30.82959349,-25.18888597,,,,,,,,,,,,,,,,,,,,
YRK34578,30.83332696,-25.18104324,,,,,,,,,,,,,,,,,,,,
YRK34579,30.82938344,-25.1804127,,,,,,,,,,,,,,,,,,,,
YRK34580,30.8283388,-25.18430961,,,,,,,,,,,,,,,,,,,,
YRK34581,30.82807165,-25.18804443,,,,,,,,,,,,,,,,,,,,
YRK34582,30.82621706,-25.1930772,,,,,,,,,,,,,,,,,,,,
YRK34583,30.82829307,-25.18652892,,,,,,,,,,,,,,,,,,,,
YRK34584,30.82346825,-25.19134898,,,,,,,,,,,,,,,,,,,,
YRK34585,30.82294309,-25.18914561,,,,,,,,,,,,,,,,,,,,
YRK34586,30.82377194,-25.18561273,,,,,,,,,,,,,,,,,,,,
YRK34587,30.81815904,-25.18707737,,,,,,,,,,,,,,,,,,,,
YRK34588,30.81892577,-25.19174696,,,,,,,,,,,,,,,,,,,,
YRK34589,30.81608906,-25.19114338,,,,,,,,,,,,,,,,,,,,
YRK34590,30.81296348,-25.19529763,,,,,,,,,,,,,,,,,,,,
YRK34591,30.8173232,-25.19396782,,,,,,,,,,,,,,,,,,,,
YRK34592,30.83025562,-25.19507017,,,,,,,,,,,,,,,,,,,,
YRK34593,30.81892232,-25.19917885,,,,,,,,,,,,,,,,,,,,
YRK34594,30.82301533,-25.19668757,,,,,,,,,,,,,,,,,,,,
YRK34595,30.81702376,-25.2033928,,,,,,,,,,,,,,,,,,,,
YRK34597,30.82212814,-25.20200288,,,,,,,,,,,,,,,,,,,,
YRK34598,30.82642601,-25.20008696,,,,,,,,,,,,,,,,,,,,
YRK34599,30.82698743,-25.20494007,,,,,,,,,,,,,,,,,,,,
YRK34601,30.83018613,-25.20319514,,,,,,,,,,,,,,,,,,,,
YRK34602,30.82935733,-25.19908179,,,,,,,,,,,,,,,,,,,,
YRK34603,30.83279856,-25.20894288,,,,,,,,,,,,,,,,,,,,
YRK34604,30.82952741,-25.20848864,,,,,,,,,,,,,,,,,,,,
YRK34605,30.82452695,-25.20487203,,,,,,,,,,,,,,,,,,,,
YRK34606,30.82190797,-25.20527579,,,,,,,,,,,,,,,,,,,,
YRK34607,30.81479945,-25.20801473,,,,,,,,,,,,,,,,,,,,
YRK34608,30.81372117,-25.21085044,,,,,,,,,,,,,,,,,,,,
YRK34609,30.81809799,-25.20900074,,,,,,,,,,,,,,,,,,,,
YRK34613,30.82260853,-25.21160451,,,,,,,,,,,,,,,,,,,,
YRK34614,30.7996549,-25.19721765,,,,,,,,,,,,,,,,,,,,
YRK34615,30.80258193,-25.19950022,,,,,,,,,,,,,,,,,,,,
YRK34616,30.80257225,-25.20377539,,,,,,,,,,,,,,,,,,,,
YRK34617,30.80806944,-25.19948734,,,,,,,,,,,,,,,,,,,,
YRK34618,30.80492048,-25.19897147,,,,,,,,,,,,,,,,,,,,
YRK34619,30.80299751,-25.20751095,,,,,,,,,,,,,,,,,,,,
YRK34622,30.80882604,-25.20706411,,,,,,,,,,,,,,,,,,,,
YRK34623,30.80491245,-25.21250788,,,,,,,,,,,,,,,,,,,,
YRK34624,30.80161406,-25.21489555,,,,,,,,,,,,,,,,,,,,
YRK34625,30.80044071,-25.20856642,,,,,,,,,,,,,,,,,,,,
YRK34627,30.79942648,-25.20132918,,,,,,,,,,,,,,,,,,,,
YRK34628,30.8015256,-25.22378514,,,,,,,,,,,,,,,,,,,,
YRK34629,30.80139906,-25.2194183,,,,,,,,,,,,,,,,,,,,
YRK34630,30.8047482,-25.21652921,,,,,,,,,,,,,,,,,,,,
YRK34631,30.80668883,-25.2186884,,,,,,,,,,,,,,,,,,,,
YRK34632,30.80983742,-25.21681888,,,,,,,,,,,,,,,,,,,,
YRK34633,30.81366267,-25.21641746,,,,,,,,,,,,,,,,,,,,
YRK34634,30.8124655,-25.21074064,,,,,,,,,,,,,,,,,,,,
YRK34635,30.81274236,-25.21346987,,,,,,,,,,,,,,,,,,,,
YRK34636,30.8178841,-25.2180983,,,,,,,,,,,,,,,,,,,,
YRK34637,30.82595758,-25.21581673,,,,,,,,,,,,,,,,,,,,
YRK34638,30.8297879,-25.21174172,,,,,,,,,,,,,,,,,,,,
YRK34639,30.83467042,-25.21255463,,,,,,,,,,,,,,,,,,,,
YRK34640,30.83450241,-25.21679895,,,,,,,,,,,,,,,,,,,,
YRK34642,30.83086378,-25.21724909,,,,,,,,,,,,,,,,,,,,
YRK34644,30.83247604,-25.22382756,,,,,,,,,,,,,,,,,,,,
YRK34645,30.83565282,-25.22071493,,,,,,,,,,,,,,,,,,,,
YRK34646,30.83749339,-25.22698879,,,,,,,,,,,,,,,,,,,,
YRK34647,30.83822598,-25.23133297,,,,,,,,,,,,,,,,,,,,
YRK34648,30.8389273,-25.23419821,,,,,,,,,,,,,,,,,,,,
YRK34649,30.83700472,-25.23548527,,,,,,,,,,,,,,,,,,,,
YRK34650,30.83847755,-25.23728092,,,,,,,,,,,,,,,,,,,,
YRK34651,30.83487083,-25.23171945,,,,,,,,,,,,,,,,,,,,
YRK34652,30.83245154,-25.23331071,,,,,,,,,,,,,,,,,,,,
YRK34653,30.82895269,-25.23324688,,,,,,,,,,,,,,,,,,,,
YRK34654,30.82588017,-25.23120444,,,,,,,,,,,,,,,,,,,,
YRK34655,30.82613958,-25.23272992,,,,,,,,,,,,,,,,,,,,
YRK34656,30.81479787,-25.23148786,,,,,,,,,,,,,,,,,,,,
YRK34657,30.81832416,-25.22932069,,,,,,,,,,,,,,,,,,,,
YRK34659,30.82601203,-25.22979751,,,,,,,,,,,,,,,,,,,,
YRK34660,30.83190473,-25.22959401,,,,,,,,,,,,,,,,,,,,
YRK34661,30.83481654,-25.22773734,,,,,,,,,,,,,,,,,,,,
YRK34662,30.82450599,-25.22774458,,,,,,,,,,,,,,,,,,,,
YRK34663,30.82869509,-25.22741764,,,,,,,,,,,,,,,,,,,,
YRK34664,30.82816844,-25.22515322,,,,,,,,,,,,,,,,,,,,
YRK34665,30.82274157,-25.22574178,,,,,,,,,,,,,,,,,,,,
YRK34666,30.82486527,-25.2228653,,,,,,,,,,,,,,,,,,,,
YRK34667,30.82460731,-25.22104913,,,,,,,,,,,,,,,,,,,,
YRK34668,30.82032644,-25.22387921,,,,,,,,,,,,,,,,,,,,
YRK34669,30.82202378,-25.2238707,,,,,,,,,,,,,,,,,,,,
YRK34670,30.82761658,-25.21976152,,,,,,,,,,,,,,,,,,,,
YRK34671,30.82175501,-25.22018288,,,,,,,,,,,,,,,,,,,,
YRK34672,30.81545735,-25.22176513,,,,,,,,,,,,,,,,,,,,
YRK34673,30.81354189,-25.22282299,,,,,,,,,,,,,,,,,,,,
YRK34674,30.80785903,-25.22256791,,,,,,,,,,,,,,,,,,,,
YRK34676,30.81926238,-25.22614652,,,,,,,,,,,,,,,,,,,,
YRK34678,30.81355184,-25.22672191,,,,,,,,,,,,,,,,,,,,
YRK34679,30.8119261,-25.2251537,,,,,,,,,,,,,,,,,,,,
YRK34680,30.71978709,-25.12423649,,,,,,,,,,,,,,,,,,,,
YRK34681,30.72002334,-25.12122704,,,,,,,,,,,,,,,,,,,,
YRK34682,30.71815414,-25.12610212,,,,,,,,,,,,,,,,,,,,
YRK34683,30.71822824,-25.13176735,,,,,,,,,,,,,,,,,,,,
YRK34684,30.71480349,-25.13058851,,,,,,,,,,,,,,,,,,,,
YRK34685,30.71701674,-25.1296133,,,,,,,,,,,,,,,,,,,,
YRK34686,30.71245351,-25.13253095,,,,,,,,,,,,,,,,,,,,
YRK34687,30.71210142,-25.13842528,,,,,,,,,,,,,,,,,,,,
YRK34688,30.71659,-25.13877755,,,,,,,,,,,,,,,,,,,,
YRK34689,30.71108332,-25.13628338,,,,,,,,,,,,,,,,,,,,
YRK34690,30.71687309,-25.1362343,,,,,,,,,,,,,,,,,,,,
YRK34692,30.71924331,-25.13762171,,,,,,,,,,,,,,,,,,,,
YRK34693,30.71612322,-25.14408303,,,,,,,,,,,,,,,,,,,,
YRK34694,30.71307925,-25.14380498,,,,,,,,,,,,,,,,,,,,
YRK34695,30.71061861,-25.14274841,,,,,,,,,,,,,,,,,,,,
YRK34696,30.70749984,-25.14263038,,,,,,,,,,,,,,,,,,,,
YRK34698,30.70853778,-25.13886778,,,,,,,,,,,,,,,,,,,,
YRK34699,30.70682587,-25.1459745,,,,,,,,,,,,,,,,,,,,
YRK34700,30.71031565,-25.14808873,,,,,,,,,,,,,,,,,,,,
YRK34701,30.71369203,-25.14953371,,,,,,,,,,,,,,,,,,,,
YRK34702,30.71242408,-25.15269369,,,,,,,,,,,,,,,,,,,,
YRK34704,30.71201171,-25.15638772,,,,,,,,,,,,,,,,,,,,
YRK34705,30.71019122,-25.16285518,,,,,,,,,,,,,,,,,,,,
YRK34706,30.71091928,-25.15999954,,,,,,,,,,,,,,,,,,,,
YRK34707,30.70823134,-25.16400966,,,,,,,,,,,,,,,,,,,,
YRK34708,30.70436592,-25.17142671,,,,,,,,,,,,,,,,,,,,
YRK34710,30.7011953,-25.17579737,,,,,,,,,,,,,,,,,,,,
YRK34711,30.69965663,-25.16933227,,,,,,,,,,,,,,,,,,,,
YRK34712,30.69816036,-25.17378015,,,,,,,,,,,,,,,,,,,,
YRK34714,30.70035735,-25.17254628,,,,,,,,,,,,,,,,,,,,
YRK34715,30.70401221,-25.16869675,,,,,,,,,,,,,,,,,,,,
YRK34716,30.70237921,-25.16789541,,,,,,,,,,,,,,,,,,,,
YRK34717,30.70021902,-25.16423302,,,,,,,,,,,,,,,,,,,,
YRK34718,30.70433145,-25.16393622,,,,,,,,,,,,,,,,,,,,
